,facltNm,allar,insrncAt,trsagntNo,bizrno,facltDivNm,mangeDivNm,mgcDiv,manageSttus,hvofBgnde,hvofEnddle,featureNm,induty,lctCl,doNm,sigunguNm,zipcode,addr1,addr2,mapX,mapY,direction,tel,homepage,resveUrl,resveCl,manageNmpr,gnrlSiteCo,autoSiteCo,glampSiteCo,caravSiteCo,indvdlCaravSiteCo,sitedStnc,siteMg1Width,siteMg2Width,siteMg3Width,siteMg1Vrticl,siteMg2Vrticl,siteMg3Vrticl,siteMg1Co,siteMg2Co,siteMg3Co,siteBottomCl1,siteBottomCl2,siteBottomCl3,siteBottomCl4,siteBottomCl5,tooltip,glampInnerFclty,caravInnerFclty,prmisnDe,operPdCl,operDeCl,trlerAcmpnyAt,caravAcmpnyAt,toiletCo,swrmCo,wtrplCo,brazierCl,sbrsCl,sbrsEtc,posblFcltyCl,posblFcltyEtc,clturEventAt,clturEvent,exprnProgrmAt,exprnProgrm,extshrCo,frprvtWrppCo,frprvtSandCo,fireSensorCo,themaEnvrnCl,eqpmnLendCl,animalCmgCl,tourEraCl,firstImageUrl,createdtime,modifiedtime
2559,호수위의하루,0,Y,,,민간,직영,,운영,,,,일반야영장,,충청북도,충주시,27447,충북 충주시 중앙탑면 반천안길 63,,127.8567385,37.0386419,,,http://www.somerest.co.kr/,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-03-12,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2560,둥지캠핑장,0,Y,,,민간,직영,,운영,,,,일반야영장,,강원도,화천군,24152,강원 화천군 사내면 돈내미길 183-39,,127.5532998,38.0708205,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-03-15,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2561,안면도스쿨버스캠핑장,0,Y,,,민간,직영,,운영,,,,일반야영장,,충청남도,태안군,32168,충남 태안군 안면읍 안면대로 3356-1,,126.3609454,36.4833147,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-03-16,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2562,물의나라 캠핑장,0,Y,,,민간,직영,,운영,,,,일반야영장,,경기도,가평군,12431,경기 가평군 조종면 명지산로 475,,127.3813593,37.9110931,,,,http://naver.me/xorS3G4U,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-03-16,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2563,에코팡팡캠핑장,0,Y,,,민간,직영,,운영,,,,일반야영장,,경상북도,포항시,37501,경북 포항시 북구 죽장면 죽장로 2118-51,,129.2317948,36.2591567,,,http://pangpangland.kr/,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-03-18,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2564,아미캠핑장,0,Y,,,민간,직영,,운영,,,,자동차야영장,,경기도,연천군,11046,경기 연천군 미산면 청정로918번길 121,,126.9575307,38.0372524,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-03-22,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2565,일곱식구 캠핑장,0,Y,,,민간,직영,,운영,,,,일반야영장,,전라북도,정읍시,56128,전북 정읍시 칠보면 행단1길 153,,127.0135087,35.5870258,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-03-24,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2566,산머루농원캠핑장,0,Y,,,,직영,,운영,,,,일반야영장,,경기도,파주시,10804,경기 파주시 적성면 윗배우니길 441-42,,126.9591355,37.9602854,,031-958-9558,http://www.sanmeoru.com/,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-03-25,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2567,산내 명수관광농원,0,Y,,,민간,직영,,운영,,,,일반야영장,,경상북도,경주시,38185,경북 경주시 산내면 장사길 46-17,,129.050632,35.7901626,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-03-28,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2568,카우보이 캠핑장,7294,Y,Jan-21,825-18-01456,민간,직영,,운영,,,,"일반야영장,자동차야영장",,강원도,횡성군,25252,강원 횡성군 갑천면 어답산로 135,,128.040257,37.5763075,,,https://cafe.naver.com/cowboycamp,https://m.thankqcamping.com/main.hbb,온라인실시간예약,2,24,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-03-29,"봄,여름,가을,겨울",평일+주말,N,N,4,10,17,개별,"전기,무선인터넷,장작판매,온수",,"계곡 물놀이,산책로,운동장,낚시",,N,,N,,22,6,1,6,,,가능(소형견),,https://gocamping.or.kr/upload/camp/8117/thumb/thumb_720_1726Mr026tNZjtME8TXLagRt.jpg,2022-08-01 23:19,2022-08-01 23:19
2569,평창 자연속쉼표캠핑장,0,Y,,,민간,직영,,운영,,,,일반야영장,,강원도,평창군,25300,강원 평창군 봉평면 흥정계곡4길 171-10,,128.3085903,37.6568987,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-03-30,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2570,브룩스 캠핑장,0,Y,,,민간,직영,,운영,,,,일반야영장,,경기도,가평군,12409,경기 가평군 가평읍 물안산길 83,,127.524914,37.8582374,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-03-31,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2571,물가솔솔캠핑장,2000,Y,Aug-15,360-67-00415,민간,직영,,운영,,,,일반야영장,숲,강원도,홍천군,25170,강원 홍천군 내면 을수길 153-6,,128.4611916,37.8172354,,,https://cafe.naver.com/3314camp,https://booking.naver.com/booking/3/bizes/473054,온라인실시간예약,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,,,,2021-03-12,"봄,여름,가을,겨울",평일+주말,N,N,3,4,6,개별,"전기,무선인터넷,장작판매,온수,물놀이장,마트.편의점",,"계곡 물놀이,산책로",,N,,N,,10,0,0,0,"여름물놀이,가을단풍명소",,가능(소형견),"봄,여름,가을,겨울",https://gocamping.or.kr/upload/camp/8120/thumb/thumb_720_3147foEttN6wHj6TMjVfu2wx.jpg,2022-08-01 23:19,2022-08-01 23:19
2572,캠핑소사이어티,21684,Y,Jan-21,290-03-00598,민간,직영,,운영,,,,"일반야영장,글램핑",숲,경상남도,진주시,52848,경남 진주시 내동면 내축로 523,,128.0226605,35.1288852,,055-795-1600,www.socamping.com,https://booking.naver.com/booking/3/bizes/510512,온라인실시간예약,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-04-06,"봄,여름,가을,겨울",평일+주말,N,N,3,1,8,개별,"전기,장작판매,온수,산책로,마트.편의점",,"산책로,운동장",,N,,N,,0,0,0,0,,,불가능,,https://gocamping.or.kr/upload/camp/8121/thumb/thumb_720_5383bXKlqeJ4kLy3mEYtmQ08.jpg,2022-08-01 23:19,2022-08-01 23:19
2573,해마루 캠핑장,4198,Y,Mar-15,367-62-00352,민간,직영,,운영,,,,"일반야영장,자동차야영장",숲,강원도,평창군,25300,강원 평창군 봉평면 흥정계곡2길 75,,128.3307973,37.6555202,,033-336-6206,,,전화,2,15,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,,,,2021-03-03,"봄,여름,가을",평일+주말,Y,N,3,2,4,개별,"전기,장작판매,온수",,"계곡 물놀이,산책로,청소년체험시설",,N,,N,,7,2,2,3,"봄꽃여행,여름물놀이",,가능(소형견),"봄,여름,가을",https://gocamping.or.kr/upload/camp/8122/thumb/thumb_720_21503FJQpcC8kzpP81DJyfdv.jpg,2022-08-01 23:19,2022-08-01 23:19
2574,캠프오슬로,2683,Y,Jan-21,594-86-01624,민간,직영,캠프오슬로주식회사,운영,,,,일반야영장,해변,강원도,삼척시,25956,강원 삼척시 원덕읍 삼척로 1698,,129.3259204,37.264015,,033-575-1765,,,전화,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,,,,2021-04-29,"봄,여름,가을,겨울",평일+주말,N,N,11,11,5,개별,"전기,무선인터넷,장작판매,온수,산책로,마트.편의점",,"산책로,낚시,해수욕,농어촌체험시설",,N,,N,,7,0,0,0,"일출명소,낚시,여름물놀이,걷기길","릴선,화로대,난방기구",가능(소형견),"봄,여름,가을,겨울",,2022-08-01 23:19,2022-08-01 23:19
2575,섬진강별빛야영장,0,Y,,,,직영,,운영,,,,일반야영장,,전라남도,광양시,57711,전남 광양시 진월면 사평1길 23,,127.781683,35.0112439,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-04-30,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2576,편안캠핑장,0,Y,,,민간,직영,,운영,,,,일반야영장,,경상북도,경주시,38184,경북 경주시 산내면 단석로 655-10,,129.040803,35.758429,,054-751-8090,http://cafe.naver.com/vusdkszoavld,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-04-30,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2577,휴가든 카라반,0,Y,Feb-21,362-02-02123,,직영,,운영,,,,일반야영장,,강원도,영월군,26230,강원 영월군 영월읍 복덕원길 45,,128.5564254,37.1923523,,,restgarden.modoo.at,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-04-28,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2578,발자크펜션캠핑장,0,Y,,,,직영,,운영,,,,일반야영장,,충청북도,제천시,27101,충북 제천시 백운면 덕동로 207-3,,127.9779039,37.2021034,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-04-28,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2579,저스트글램핑,0,Y,,,,직영,,운영,,,,일반야영장,,전라북도,임실군,55937,전북 임실군 강진면 이윤길 76,,127.1471108,35.5632846,,,https://www.airbnb.com/h/justglampingyurt1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-04-28,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2580,홀리데이캠핑파크,0,Y,,,민간,직영,,운영,,,,일반야영장,,경기도,안산시,15638,경기 안산시 단원구 서위매봉길 14 (대부북동),,126.5685955,37.2842002,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-04-23,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2581,러빙네이쳐,0,Y,,,,직영,,운영,,,,일반야영장,,강원도,인제군,24646,강원 인제군 남면 설악로 1129,,128.1155875,38.0015167,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-04-23,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2582,금계관광농원,0,Y,,,,직영,,운영,,,,일반야영장,,충청남도,공주시,32500,충남 공주시 유구읍 문금길 86,,126.9836063,36.6376044,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-04-22,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2583,아띠캠핑장,0,Y,,,,직영,,운영,,,,일반야영장,,경기도,연천군,11006,경기 연천군 군남면 군남로 373,,127.0166281,38.0812308,,031-833-1142,http://cafe.naver.com/schoolcp.cafe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-04-21,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2584,김삿갓삿갓 쉼터,0,Y,,,,직영,,운영,,,,일반야영장,,강원도,영월군,26245,강원 영월군 김삿갓면 강변로 1390,,128.5297127,37.1137131,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-04-21,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2585,강가민박캠핑장,0,Y,,,,직영,,운영,,,,일반야영장,,경상남도,거창군,50101,경남 거창군 북상면 덕유월성로 2123-15,,127.8000493,35.7802922,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-04-20,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2586,우이동 가족캠핑장,0,Y,,,,직영,,운영,,,,일반야영장,,서울시,강북구,1000,서울 강북구 삼양로181길 28 (우이동),,127.0114944,37.6654935,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-04-16,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2587,달숲스테이,0,Y,,,,직영,,운영,,,,일반야영장,,충청북도,제천시,27208,충북 제천시 금성면 산곡3길 151,,128.189048,37.0882142,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-04-16,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2588,주식회사 더 샘터,0,Y,,,,직영,,운영,,,,자동차야영장,,충청북도,진천군,27869,충북 진천군 문백면 봉죽2길 20-78,,127.4238732,36.7850795,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-04-14,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2589,휴먼캠핑장,0,Y,,,,직영,,운영,,,,자동차야영장,,경기도,양평군,12537,경기 양평군 양동면 월은길 145,,127.7093259,37.4351415,,031-774-8877,https://humanauto.modoo.at,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-04-13,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2590,곰취향 가득한 팔랑골 캠핑장,0,Y,,,,직영,,운영,,,,일반야영장,,강원도,양구군,24506,강원도 양구군 동면 팔랑리 1278-1,,128.058564,38.210938,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-04-12,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2591,내를 건너서 숲으로 캠핑장,0,Y,,,,직영,,운영,,,,자동차야영장,,경상북도,청도군,38354,경북 청도군 매전면 청려로 3470,,128.8409911,35.6789224,,, https://mylittleforest2020.modoo.at,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-04-06,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2592,수승대체험휴양마을,0,Y,,,,직영,,운영,,,,일반야영장,,경상남도,거창군,50103,경남 거창군 위천면 원학길 410,,127.8310418,35.7526736,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-04-01,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2593,범바위캠핑정원,3200,Y,Jan-21,328-07-02069,민간,직영,,운영,,,,일반야영장,산,경기도,김포시,10044,경기 김포시 대곶면 종생로 154,,126.5998912,37.6422062,,,https://cafe.naver.com/bumbawi,https://booking.ddnayo.com/booking-calendar-status?accommodationId=1436&groupId=,온라인실시간예약,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-05-04,"봄,여름,가을,겨울",평일+주말,N,N,3,4,7,개별,"전기,장작판매,온수,물놀이장,산책로,마트.편의점",,"산책로,농어촌체험시설",,N,,N,,30,2,2,2,,,가능,,https://gocamping.or.kr/upload/camp/8143/thumb/thumb_720_9648tHy5FFEmbPVgqRj3LgYZ.jpg,2022-08-01 23:19,2022-08-01 23:19
2594,살롱드캠핑,9388,Y,Feb-21,285-88-00856,민간,직영,,운영,,,,일반야영장,산,경기도,양평군,12539,경기 양평군 양동면 활거리길 16-19,,127.7481829,37.4078157,,,https://cafe.naver.com/salondecamping,https://booking.naver.com/booking/3/bizes/533592,온라인실시간예약,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,,,,2021-05-20,"봄,여름,가을,겨울",평일+주말,N,N,5,10,2,개별,"전기,장작판매,온수,산책로,운동장,마트.편의점",,,,N,,N,,22,2,0,18,,,불가능,"봄,여름,가을,겨울",https://gocamping.or.kr/upload/camp/8144/thumb/thumb_720_6219D0BqYe6uvttu4shL9rqt.png,2022-08-01 23:19,2022-08-01 23:19
2595,비토빌체험학교 캠핑장,0,Y,,,,직영,,운영,,,,자동차야영장,,경상남도,사천시,52545,경남 사천시 서포면 거북길 447,,127.971806,34.9675224,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-05-04,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2596,의성펫월드 오토캠핑장,0,Y,,,,직영,,운영,,,,자동차야영장,,경상북도,의성군,37372,경북 의성군 단북면 안계길 255-13,,128.4272886,36.3921844,,054-830-6616,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-05-04,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2597,웨이브 글램핑,0,Y,,,,직영,,운영,,,,일반야영장,,경상북도,포항시,37930,경북 포항시 남구 구룡포읍 일출로 465,,129.5778198,36.0314708,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-05-04,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2598,해피니스 캠핑장,0,Y,,,,직영,,운영,,,,일반야영장,,경기도,양주시,11519,경기 양주시 장흥면 권율로309번길 317-196,,126.9370372,37.7494182,,,https://www.instagram.com/camping_happiness/,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-05-06,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2599,봉황자연휴양림 숲속야영장,0,Y,,,,직영,,운영,,,,일반야영장,,충청북도,충주시,27446,충북 충주시 중앙탑면 수룡봉황길 540,,127.8297465,37.0565222,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-05-06,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2600,뷰델카라반펜션,0,Y,,,,직영,,운영,,,,자동차야영장,,경상북도,경주시,38125,경북 경주시 감포읍 감포로 329-34,,129.5080298,35.818998,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-05-07,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2601,달빛담은캠핑장,0,Y,,,민간,직영,,운영,,,,자동차야영장,,전라남도,보성군,59420,전남 보성군 벌교읍 장암길 284-37,,127.4122294,34.8027738,,,https://cafe.naver.com/dalbitcamping,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-05-07,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2602,계곡 좋은 펜션 야영장,0,Y,,,,직영,,운영,,,,일반야영장,,경상남도,하동군,52309,경남 하동군 청암면 아래몰길 24-10,,127.7198629,35.2356344,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-05-13,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2603,청도글램핑,0,Y,,,민간,직영,,운영,,,,일반야영장,,경상북도,청도군,38333,경상북도 청도군 화양읍 동천리 603-1 ,,128.713591,35.644006,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-05-20,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2604,파머스글램핑,0,Y,,,,직영,,운영,,,,일반야영장,,전라북도,고창군,56408,전북 고창군 상하면 상하농원길 11-23,,126.4503709,35.4477389,,070-4493-5525,https://www.sanghafarm.co.kr/hotel/room/glamping.jsp,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-05-14,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2605,월든캠프,2499,Y,Feb-21,559-88-00776,민간,직영,,운영,,,,일반야영장,"해변,숲",강원도,양양군,25041,강원 양양군 손양면 송평길 28,,128.6548225,38.0905494,,0507-1402-1974,http://www.waldencamp.co.kr,http://www.waldencamp.co.kr,온라인실시간예약,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-05-14,"봄,여름,가을,겨울",평일+주말,Y,N,10,12,4,개별,"전기,무선인터넷,장작판매,온수,마트.편의점",,"계곡 물놀이,산책로,운동장,낚시,해수욕,강/물놀이,청소년체험시설,농어촌체험시설",,N,,N,,40,4,0,20,"일출명소,수상레저,낚시,액티비티,여름물놀이,가을단풍명소,겨울눈꽃명소,걷기길","텐트,릴선,화로대,난방기구,식기,침낭",가능,"봄,여름,가을,겨울",https://gocamping.or.kr/upload/camp/8155/thumb/thumb_720_2986sN12pmTZz4FM7BpPle3Q.jpg,2022-08-01 23:19,2022-08-01 23:19
2606,모짜르트,0,Y,,,,직영,,운영,,,,자동차야영장,,경기도,양평군,12527,경기 양평군 단월면 윗고북길 33-23,,127.5879971,37.5874413,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-05-17,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2607,마검포태안캠핑장,0,Y,,,,직영,,운영,,,,일반야영장,해변,충청남도,태안군,32158,충남 태안군 남면 마검포길 311-42,,126.2911585,36.6070675,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-05-17,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2608,해씨유,0,Y,,,민간,직영,,운영,,,,일반야영장,,충청남도,보령시,33411,충청남도 보령시 오천면 원산도리 1671-79 ,,126.399548,36.369412,,,http://sunseau.co.kr/,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2022-07-08,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-03 6:30
2609,청평사 국민여가 캠핑장,0,Y,,,,직영,,운영,,,,일반야영장,,강원도,춘천시,24208,강원 춘천시 북산면 오봉산길 630,,127.8179918,37.9829674,,033-240-1626,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-05-17,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,,2022-08-01 23:19,2022-08-01 23:19
2610,가반나야영장,0,Y,,,민간,직영,,운영,,,,일반야영장,,경상남도,남해군,52451,경남 남해군 창선면 서부로 892-9,,127.9840157,34.885098,,055-867-8806,gabannacamp.com,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2021-05-18,"봄,여름,가을,겨울",평일+주말,N,N,0,0,0,개별,,,,,N,,N,,0,0,0,0,,,불가능,,https://gocamping.or.kr/upload/camp/8160/thumb/thumb_720_3202Iu5yG0n1zDTci0hlmCg4.jpg,2022-08-01 23:19,2022-08-01 23:19
